25,25,23,23,22,22,21,21,19,19,19,18,22,22,21,21,21,21,19,19,19,18,18,16,16,16,18,18,18,19,19,21,21,21,22,25,23,23,23,22,22,21,21,21,19,19,19,19,19,21,21,21,22,22,23,23,25,25,25,27,27,27,28,29,29,29,29,30,25,25,23,23,23,22,22,27,27,25,25,25,25,23,23,23,22,21,21,21,19,21,18,18,18,16,16,15,15,15,12,12,10,10,8,8,8,8,8,10,12,12,15,15,16,16,16,18,18,19,21,22,22,23,23,23,25,25,25,25,27,27,27,28,28,21
25,25,25,23,23,22,22,21,21,19,19,19,23,22,22,22,21,21,21,19,19,19,18,18,18,16,18,19,19,19,21,21,21,22,22,25,25,23,23,23,22,22,21,21,21,21,19,21,21,21,22,22,22,23,23,25,25,25,27,27,27,28,28,29,29,29,30,30,25,25,25,23,23,23,22,27,27,27,27,25,25,25,23,23,22,22,21,21,21,21,19,18,18,18,18,16,16,15,15,15,12,12,10,10,8,8,8,10,10,12,15,15,15,15,16,16,18,18,22,22,22,23,23,25,25,25,25,27,27,27,28,28,28,22
25,25,25,25,23,23,22,21,21,21,19,19,23,23,22,22,22,21,21,21,19,19,19,18,18,16,18,19,19,21,21,21,22,22,22,25,25,25,23,23,23,22,22,22,21,21,19,21,21,21,22,22,23,23,23,25,25,25,27,27,28,28,29,29,29,30,30,30,27,25,25,25,23,23,23,28,27,27,27,25,25,25,25,23,23,22,22,21,21,21,19,19,18,18,18,16,16,16,15,15,15,12,12,10,10,8,8,8,10,10,12,15,15,15,15,16,16,18,22,23,23,23,25,25,25,25,27,27,27,27,28,28,29,22
27,25,25,25,23,23,23,22,21,21,21,19,23,23,23,22,22,22,21,21,21,19,19,19,18,18,19,19,19,21,21,22,22,22,23,27,25,25,25,23,23,23,22,22,21,21,21,21,22,22,22,23,23,23,25,25,25,27,27,28,28,28,29,29,30,30,30,30,27,25,25,25,25,23,23,28,28,27,27,27,25,25,25,25,23,23,22,22,21,22,19,19,19,18,18,18,16,16,16,15,15,15,12,12,10,10,8,8,8,10,12,12,12,15,15,15,16,16,22,23,23,25,25,25,25,27,27,27,27,28,28,29,29,23
27,27,25,25,25,25,23,22,22,21,21,21,25,23,23,23,22,22,22,21,21,21,21,19,19,18,19,21,21,21,22,22,22,23,23,27,27,25,25,25,23,23,23,22,22,22,21,22,22,22,23,23,23,25,25,25,27,27,27,28,28,29,29,30,30,30,30,30,27,27,27,25,25,25,23,28,28,28,27,27,27,25,25,25,23,23,22,22,22,22,21,19,19,19,19,18,18,16,16,16,15,15,15,12,12,10,10,8,8,8,10,10,12,12,15,15,15,16,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,23
27,27,27,25,25,25,23,23,22,22,22,21,25,25,23,23,23,23,22,22,22,21,21,19,19,18,21,21,21,22,22,23,23,23,25,27,27,27,25,25,25,23,23,23,22,22,22,22,22,23,23,23,25,25,25,27,27,27,28,28,29,29,29,30,30,30,30,30,27,27,27,27,25,25,25,29,28,28,28,27,27,27,27,25,25,23,23,23,22,23,21,21,21,19,19,18,18,18,16,16,16,15,15,15,12,12,10,10,8,8,8,10,10,12,12,15,15,16,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,23
28,27,27,27,27,25,25,23,23,22,22,22,25,25,25,25,23,23,23,22,22,22,21,21,21,19,21,22,22,22,23,23,23,25,25,28,27,27,27,25,25,25,25,23,23,23,22,23,23,23,25,25,25,25,27,27,27,28,28,29,29,29,30,30,30,30,30,30,28,27,27,27,27,25,25,29,29,28,28,28,28,27,27,27,25,25,23,23,23,23,22,21,21,21,21,19,19,18,18,18,16,16,16,15,15,15,12,12,10,8,8,8,8,10,10,12,12,15,25,25,25,27,27,27,27,28,28,28,28,29,29,29,30,25
28,28,27,27,27,25,25,23,23,23,22,22,27,25,25,25,25,23,23,23,22,22,22,21,21,19,21,22,22,23,23,23,25,25,25,28,28,27,27,27,25,25,25,25,23,23,22,23,23,23,25,25,25,27,27,27,28,28,28,29,29,29,30,30,30,30,30,30,28,28,27,27,27,27,25,29,29,29,28,28,28,27,27,27,25,25,25,23,23,23,22,22,21,21,21,19,19,19,18,18,18,16,16,16,15,15,15,12,10,10,8,8,8,8,10,12,12,15,25,25,25,27,27,27,28,28,28,28,29,29,29,30,30,25
28,28,28,27,27,27,25,25,23,23,23,22,27,27,25,25,25,25,23,23,23,22,22,22,21,21,22,22,22,23,23,25,25,25,25,28,28,27,27,27,27,25,25,25,23,23,23,23,23,25,25,25,27,27,27,27,28,28,29,29,29,29,30,30,30,30,30,30,28,28,28,27,27,27,27,29,29,29,28,28,28,28,27,27,27,25,25,25,23,25,22,22,22,21,21,21,19,19,19,18,18,18,16,16,16,15,15,12,12,10,8,8,8,8,10,10,12,12,25,25,27,27,27,28,28,28,28,29,29,29,29,30,30,25
28,28,28,28,27,27,27,25,25,23,23,23,27,27,27,25,25,25,25,23,23,23,22,22,22,21,22,23,23,23,25,25,25,25,27,28,28,28,27,27,27,25,25,25,25,25,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,30,30,30,30,30,30,30,29,28,28,28,27,27,27,29,29,29,29,28,28,28,28,27,27,27,25,25,25,25,23,22,22,22,22,21,21,19,19,19,18,18,18,16,16,15,15,15,12,12,10,8,8,8,8,10,10,12,25,27,27,27,28,28,28,28,29,29,29,29,30,30,30,25
29,28,28,28,27,27,27,25,25,25,23,23,27,27,27,27,25,25,25,25,23,23,23,22,22,21,22,23,23,25,25,25,25,27,27,29,28,28,28,27,27,27,25,25,25,25,23,25,25,25,25,27,27,27,28,28,28,29,29,29,30,30,30,30,30,30,30,30,29,28,28,28,28,27,27,30,29,29,29,29,28,28,28,28,27,27,25,25,25,25,23,23,22,22,22,21,21,21,19,19,19,18,18,18,16,16,15,15,15,12,10,10,10,8,8,8,10,10,27,27,27,28,28,28,28,29,29,29,29,29,30,30,30,25
29,29,28,28,28,27,27,25,25,25,25,23,28,27,27,27,27,25,25,25,25,23,23,23,22,22,23,23,23,25,25,25,27,27,27,29,29,28,28,28,27,27,27,27,25,25,25,25,25,25,27,27,27,28,28,28,29,29,29,30,30,30,30,30,30,30,30,30,29,29,28,28,28,28,27,30,30,29,29,29,29,28,28,28,27,27,27,25,25,27,23,23,23,22,22,22,21,21,21,19,19,19,18,18,18,16,16,15,15,15,12,12,10,10,8,8,8,10,27,27,28,28,28,28,29,29,29,29,29,30,30,30,30,27
29,29,29,28,28,28,27,27,25,25,25,25,28,28,27,27,27,27,25,25,25,25,23,23,23,22,23,25,25,25,25,27,27,27,27,29,29,28,28,28,28,27,27,27,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,29,29,29,28,28,28,28,30,30,30,29,29,29,29,28,28,28,27,27,27,25,12,25,23,23,23,23,22,22,21,21,21,19,19,19,18,18,18,16,16,15,15,12,12,12,10,10,8,8,8,27,28,28,28,28,29,29,29,29,29,30,30,30,30,30,27
29,29,29,29,28,28,28,27,27,27,25,25,28,28,28,28,27,27,27,27,25,25,25,25,23,23,25,25,25,27,27,27,27,28,28,29,29,29,29,28,28,28,27,27,27,27,25,27,27,27,27,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,28,28,30,30,30,30,29,29,29,29,29,28,28,27,27,27,15,25,25,25,23,23,23,22,22,22,21,21,21,19,19,19,18,18,16,16,16,15,15,12,12,10,10,8,8,28,28,28,29,29,29,29,29,30,30,30,30,30,30,30,27
21,19,19,19,18,18,16,15,16,16,16,18,25,23,23,23,22,22,22,21,21,21,19,19,19,18,18,19,19,21,21,21,22,22,22,21,19,19,18,18,18,16,16,15,15,12,12,10,10,10,12,12,15,15,15,16,18,18,19,19,21,21,22,23,23,23,25,25,19,19,19,18,18,18,16,22,22,21,21,19,19,19,18,18,16,16,15,15,15,15,12,15,15,15,15,16,18,18,18,19,19,19,21,21,21,22,22,22,23,23,25,25,25,25,27,27,27,28,8,8,10,12,12,15,15,15,15,16,16,18,18,19,19,10
21,21,19,19,19,18,18,16,16,18,18,19,25,25,23,23,23,23,22,22,22,21,21,19,19,18,19,19,21,21,21,22,22,23,23,21,21,19,19,18,18,18,16,16,15,15,15,12,12,12,15,15,15,16,16,18,18,18,19,21,21,22,22,23,25,25,25,27,21,19,19,19,18,18,18,23,22,22,21,21,21,19,19,18,18,16,16,15,15,16,15,15,16,16,16,18,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,25,27,27,27,28,28,8,8,8,10,10,12,12,15,15,15,16,16,18,18,19,12
21,21,21,19,19,19,18,16,18,18,18,19,25,25,25,23,23,23,22,22,22,22,21,21,19,19,19,21,21,21,22,22,22,23,23,22,21,21,19,19,18,18,18,16,15,15,15,12,12,12,15,15,16,16,16,18,18,19,19,21,21,22,23,25,25,25,25,27,21,21,19,19,19,18,18,23,22,22,22,21,21,19,19,19,18,18,16,16,15,16,15,16,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,25,25,25,25,27,27,27,28,28,28,10,8,8,8,10,10,12,12,15,15,15,16,16,18,18,15
22,22,21,21,19,19,19,18,18,18,19,19,27,25,25,25,25,23,23,23,22,22,22,21,21,19,21,21,21,22,22,23,23,23,25,22,22,21,21,19,19,18,18,16,16,16,15,15,15,15,15,16,16,16,18,18,19,19,21,21,22,22,23,25,25,25,27,27,22,21,21,21,19,19,19,23,23,22,22,22,21,21,21,19,19,18,16,16,16,16,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,29,12,10,8,8,8,10,10,12,12,15,15,15,16,16,18,15
22,22,21,21,21,19,19,18,18,19,19,21,27,25,25,25,25,25,23,23,23,22,22,21,21,19,21,21,22,22,23,23,23,25,25,22,22,21,21,19,19,19,18,18,16,16,16,15,15,15,16,16,16,18,18,19,19,21,21,22,22,23,23,25,25,27,27,27,22,22,21,21,19,19,19,25,23,23,22,22,22,21,21,19,19,18,18,16,16,18,16,16,18,18,18,19,19,19,21,21,22,22,22,22,23,23,25,25,25,25,27,27,27,28,28,28,28,29,12,10,10,8,8,8,10,10,12,12,15,15,15,16,18,15
23,22,22,22,21,21,19,18,19,19,19,21,27,27,27,25,25,25,25,23,23,23,22,22,22,21,21,22,22,23,23,23,25,25,25,23,22,22,21,21,21,19,19,18,18,16,16,16,15,16,16,16,18,18,18,19,21,21,22,22,23,23,25,25,27,27,27,28,23,22,22,21,21,21,19,25,25,23,23,22,22,22,21,21,19,19,18,18,18,18,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,15,12,10,10,8,8,8,8,10,12,12,15,15,16,16,16
23,23,22,22,22,21,21,19,19,21,21,21,27,27,27,27,25,25,25,25,23,23,23,22,22,21,22,22,22,23,23,25,25,25,25,23,23,22,22,21,21,21,19,18,18,18,16,16,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,27,27,27,28,28,23,22,22,22,21,21,21,25,25,23,23,23,22,22,22,21,21,19,19,18,18,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,15,12,12,10,10,8,8,8,8,10,12,12,15,15,16,16
23,23,23,22,22,21,21,19,19,21,21,22,28,27,27,27,27,25,25,25,25,23,23,23,22,22,22,22,23,23,25,25,25,25,27,23,23,22,22,22,21,21,19,19,18,18,18,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,27,28,28,23,23,22,22,22,21,21,25,25,25,23,23,23,22,22,22,21,19,19,19,18,19,18,18,19,19,19,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,29,15,15,12,12,10,8,8,8,8,10,10,12,12,15,15,16
25,23,23,22,22,22,21,19,21,21,21,22,28,27,27,27,27,27,25,25,25,25,23,23,22,22,22,23,23,23,25,25,25,27,27,25,23,23,22,22,22,21,21,19,19,18,18,18,16,16,18,18,19,19,19,21,22,22,22,23,23,25,25,27,27,28,28,28,23,23,23,22,22,21,21,27,25,25,25,23,23,23,22,22,21,21,19,19,18,19,18,19,19,19,19,21,21,22,22,23,23,23,23,25,25,25,27,27,27,27,28,28,28,29,29,29,29,30,15,15,15,12,12,10,8,8,8,8,10,10,12,15,15,18
25,25,23,23,23,22,22,21,21,22,22,22,28,28,28,27,27,27,27,25,25,25,25,23,23,22,23,23,23,25,25,25,27,27,27,25,25,23,23,22,22,22,21,19,19,19,18,18,18,18,18,19,19,21,21,21,22,22,23,23,25,25,27,27,28,28,28,29,25,23,23,23,22,22,22,27,27,25,25,25,23,23,23,22,22,21,21,19,19,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,16,15,15,15,12,12,10,10,8,8,8,10,10,12,15,18
25,25,25,23,23,23,22,21,22,22,22,23,28,28,28,28,27,27,27,27,25,25,25,25,23,23,23,25,25,25,25,27,27,27,27,25,25,25,23,23,22,22,22,21,19,19,19,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,28,28,28,29,29,25,25,23,23,23,22,22,27,27,27,25,25,25,23,23,23,22,22,21,21,19,21,19,21,21,21,21,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,16,16,15,15,15,12,12,10,10,8,8,8,10,12,12,19
25,25,25,25,23,23,22,22,22,22,23,23,29,28,28,28,28,28,27,27,27,27,25,25,25,23,25,25,25,25,27,27,27,27,28,27,25,25,23,23,23,22,22,21,21,21,19,19,18,19,19,21,21,21,22,22,23,23,25,25,25,27,27,28,28,29,29,29,25,25,25,23,23,23,22,27,27,27,27,25,25,25,23,23,22,22,21,21,21,21,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,18,16,16,15,15,15,12,12,10,10,8,8,8,10,12,19
27,27,25,25,25,23,23,22,22,23,23,25,29,29,28,28,28,28,28,27,27,27,27,25,25,23,25,25,25,27,27,27,27,28,28,27,25,25,25,23,23,23,22,22,21,21,21,19,19,19,21,21,21,22,22,23,23,23,25,25,27,27,28,28,29,29,29,29,27,25,25,25,23,23,23,28,27,27,27,27,25,25,25,23,23,22,22,21,21,22,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,18,18,16,16,15,15,15,12,12,10,10,8,8,10,10,19
27,27,27,25,25,25,23,23,23,23,25,25,29,29,29,29,28,28,28,28,28,27,27,27,25,25,25,27,27,27,28,28,28,28,29,27,27,27,25,25,25,23,23,22,22,22,21,21,21,21,21,22,22,22,23,23,25,25,25,27,27,28,28,29,29,29,29,30,27,27,27,25,25,25,23,28,28,28,27,27,27,27,25,25,23,23,22,22,22,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,30,30,30,30,30,30,30,19,18,18,16,16,16,15,15,15,12,12,10,10,8,8,21
28,27,27,27,25,25,25,23,23,25,25,25,30,29,29,29,29,29,28,28,28,28,27,27,27,25,27,27,27,27,28,28,28,29,29,28,27,27,27,25,25,25,23,23,22,22,22,21,21,21,22,22,22,23,23,25,25,25,27,27,27,28,29,29,29,29,30,30,27,27,27,27,25,25,25,29,28,28,28,27,27,27,27,25,25,23,23,22,22,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,19,19,18,18,18,16,16,15,15,15,12,12,10,8,8,21
19,19,19,18,18,16,16,15,15,16,16,18,23,23,22,22,22,22,21,21,21,19,19,18,18,18,18,18,19,19,21,21,21,22,22,19,19,18,18,16,16,16,15,15,12,12,10,10,8,8,10,12,12,15,15,16,16,18,18,19,19,21,22,22,23,23,25,25,18,18,16,16,15,15,15,19,19,18,18,18,16,16,15,15,12,10,10,8,10,12,12,15,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,25,25,27,27,27,10,12,15,15,15,16,16,16,18,18,19,19,19,21,21,8
